analysis,angular_win_rate_vs_dot_competitor,cands_checkpoint,cosine_mean_rank,cosine_median_rank,cosine_minus_dot_ndcg@10,cosine_minus_dot_ndcg@100,cosine_minus_dot_ndcg@20,cosine_minus_dot_ndcg@5,cosine_minus_dot_ndcg@50,cosine_minus_dot_recall@10,cosine_minus_dot_recall@100,cosine_minus_dot_recall@20,cosine_minus_dot_recall@5,cosine_minus_dot_recall@50,cosine_ndcg@10,cosine_ndcg@100,cosine_ndcg@20,cosine_ndcg@5,cosine_ndcg@50,cosine_recall@10,cosine_recall@100,cosine_recall@20,cosine_recall@5,cosine_recall@50,dataset,dot_mean_rank,dot_median_rank,dot_ndcg@10,dot_ndcg@100,dot_ndcg@20,dot_ndcg@5,dot_ndcg@50,dot_recall@10,dot_recall@100,dot_recall@20,dot_recall@5,dot_recall@50,group,head_competitor_rate,hidden_size,item_norm_pearson_logpop_all,item_norm_spearman_pop_all,max_item_list_length,mean_competitor_to_target_norm_ratio,mean_item_norm,mean_log1p_popularity,mean_seq_norm,mean_target_cos_minus_competitor_cos,median_item_norm,model,n,p90_item_norm,radial_displacement_rate,rank_recovery@10,rank_recovery@100,rank_recovery@20,rank_recovery@5,rank_recovery@50,rank_regression@10,rank_regression@100,rank_regression@20,rank_regression@5,rank_regression@50,sasrec_checkpoint,seed,temperature
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/CANDSSASRec-Sep-08-2026_15-23-31.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,all,,256,-0.6366709183480813,-0.6931328710244037,50,,0.7282072901725769,2.064935535361877,,,0.7198019027709961,SASRec,12042,0.8328546464443206,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/SASRec-Sep-08-2026_15-23-28.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/CANDSSASRec-Sep-08-2026_15-23-31.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,head,,256,-0.6366709183480813,-0.6931328710244037,50,,0.6679744720458984,2.942160046479553,,,0.6577826738357544,SASRec,4014,0.7379821717739106,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/SASRec-Sep-08-2026_15-23-28.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/CANDSSASRec-Sep-08-2026_15-23-31.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,mid,,256,-0.6366709183480813,-0.6931328710244037,50,,0.7259166240692139,1.8980748158611112,,,0.719621479511261,SASRec,4014,0.7952094614505768,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/SASRec-Sep-08-2026_15-23-28.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/CANDSSASRec-Sep-08-2026_15-23-31.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,tail,,256,-0.6366709183480813,-0.6931328710244037,50,,0.790730893611908,1.3545717437449654,,,0.781910240650177,SASRec,4014,0.8839702725410462,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/SASRec-Sep-08-2026_15-23-28.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/CANDSSASRec-Sep-08-2026_15-23-31.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,all,,256,-0.18985015439844077,-0.21832876181224659,50,,1.5120636224746704,2.064935535361877,,,1.5125882625579834,CANDSSASRec,12042,1.6606720447540282,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/SASRec-Sep-08-2026_15-23-28.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/CANDSSASRec-Sep-08-2026_15-23-31.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,head,,256,-0.18985015439844077,-0.21832876181224659,50,,1.4805430173873901,2.942160046479553,,,1.47535240650177,CANDSSASRec,4014,1.6378900051116942,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/SASRec-Sep-08-2026_15-23-28.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/CANDSSASRec-Sep-08-2026_15-23-31.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,mid,,256,-0.18985015439844077,-0.21832876181224659,50,,1.5185043811798096,1.8980748158611112,,,1.5191247463226318,CANDSSASRec,4014,1.6546817779541017,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/SASRec-Sep-08-2026_15-23-28.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/CANDSSASRec-Sep-08-2026_15-23-31.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,tail,,256,-0.18985015439844077,-0.21832876181224659,50,,1.5371431112289429,1.3545717437449654,,,1.538216233253479,CANDSSASRec,4014,1.6817952752113343,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/SASRec-Sep-08-2026_15-23-28.pth,2023,10.0
within_model_counterfactual,0.007825425826013088,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/CANDSSASRec-Sep-08-2026_15-23-31.pth,2871.5449179448196,1255.0,-0.0026801855490064877,-0.002957279768809426,-0.003155405423856998,-0.00227853295466577,-0.003047852176406622,-0.004605822116889494,-0.00523185619102981,-0.006528641058891921,-0.0033537539686088608,-0.00581317354558869,0.037183756917528336,0.06681534389938312,0.04551951689944715,0.028248387747658203,0.057375118067547685,0.07722577471716675,0.2285918705003801,0.11031614720744086,0.049501408576666815,0.17028126816616734,Beauty,2887.5173277288377,1258.0,0.039863942466534824,0.06977262366819255,0.04867492232330415,0.030526920702323972,0.06042297024395431,0.08183159683405625,0.2338237266914099,0.11684478826633278,0.052855162545275676,0.17609444171175603,all,0.6439207792282104,256,,,50,0.987126886844635,,,23.951820373535156,-0.5074101686477661,,SASRec,22363,,0.005231856368482113,0.00867504347115755,0.00965881161391735,0.0080490093678236,0.007288825232535601,0.010240129195153713,0.013280865736305714,0.014890667982399464,0.014577650465071201,0.010642578825354576,0.016053302213549614,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/SASRec-Sep-08-2026_15-23-28.pth,2023,10.0
within_model_counterfactual,0.013378452509641647,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/CANDSSASRec-Sep-08-2026_15-23-31.pth,1630.1685685055481,372.0,-0.0005515570580646167,0.0007001953527225879,-0.0008804584649654279,-0.0008385697895954974,0.00039903899736278003,0.0008656645943180968,0.007869678130164481,-0.00039348390650820186,0.00015739356260328907,0.0061383489415283155,0.05912390968393569,0.10246552464709623,0.07229181658564435,0.044985693905157706,0.08998688802432794,0.1225308884866609,0.34115054694263003,0.17486424805225467,0.07861808452034312,0.2641850948296215,Beauty,1611.7004013535845,417.0,0.059675466742000305,0.10176532929437364,0.07317227505060978,0.0458242636947532,0.08958784902696516,0.1216652238923428,0.33328086881246555,0.17525773195876287,0.07846069095773983,0.2580467458880932,head,0.6963878273963928,256,,,50,1.0484133958816528,,,23.954479217529297,-0.4394090175628662,,SASRec,12707,,0.008814039640128613,0.015267175622284412,0.016211537644267082,0.014008027501404285,0.012670181691646576,0.017549382522702217,0.014401511289179325,0.008341859094798565,0.014401511289179325,0.01251278817653656,0.011411033570766449,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2023/SASRec-Sep-08-2026_15-23-28.pth,2023,10.0
