analysis,angular_win_rate_vs_dot_competitor,cands_checkpoint,cosine_mean_rank,cosine_median_rank,cosine_minus_dot_ndcg@10,cosine_minus_dot_ndcg@100,cosine_minus_dot_ndcg@20,cosine_minus_dot_ndcg@5,cosine_minus_dot_ndcg@50,cosine_minus_dot_recall@10,cosine_minus_dot_recall@100,cosine_minus_dot_recall@20,cosine_minus_dot_recall@5,cosine_minus_dot_recall@50,cosine_ndcg@10,cosine_ndcg@100,cosine_ndcg@20,cosine_ndcg@5,cosine_ndcg@50,cosine_recall@10,cosine_recall@100,cosine_recall@20,cosine_recall@5,cosine_recall@50,dataset,dot_mean_rank,dot_median_rank,dot_ndcg@10,dot_ndcg@100,dot_ndcg@20,dot_ndcg@5,dot_ndcg@50,dot_recall@10,dot_recall@100,dot_recall@20,dot_recall@5,dot_recall@50,group,head_competitor_rate,hidden_size,item_norm_pearson_logpop_all,item_norm_spearman_pop_all,max_item_list_length,mean_competitor_to_target_norm_ratio,mean_item_norm,mean_log1p_popularity,mean_seq_norm,mean_target_cos_minus_competitor_cos,median_item_norm,model,n,p90_item_norm,radial_displacement_rate,rank_recovery@10,rank_recovery@100,rank_recovery@20,rank_recovery@5,rank_recovery@50,rank_regression@10,rank_regression@100,rank_regression@20,rank_regression@5,rank_regression@50,sasrec_checkpoint,seed,temperature
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/CANDSSASRec-Sep-08-2026_15-51-49.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,all,,256,-0.7700546522461931,-0.7788492766856864,50,,0.9361189007759094,2.064935535361877,,,0.9363691210746765,SASRec,12042,1.0799860835075379,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/SASRec-Sep-08-2026_15-51-51.pth,2025,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/CANDSSASRec-Sep-08-2026_15-51-49.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,head,,256,-0.7700546522461931,-0.7788492766856864,50,,0.8300244212150574,2.942160046479553,,,0.8242998123168945,SASRec,4014,0.9264203727245331,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/SASRec-Sep-08-2026_15-51-51.pth,2025,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/CANDSSASRec-Sep-08-2026_15-51-49.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,mid,,256,-0.7700546522461931,-0.7788492766856864,50,,0.9456354379653931,1.8980748158611112,,,0.9407287240028381,SASRec,4014,1.0299642324447633,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/SASRec-Sep-08-2026_15-51-51.pth,2025,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/CANDSSASRec-Sep-08-2026_15-51-49.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,tail,,256,-0.7700546522461931,-0.7788492766856864,50,,1.0326968431472778,1.3545717437449654,,,1.0239312648773193,SASRec,4014,1.1468080520629882,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/SASRec-Sep-08-2026_15-51-51.pth,2025,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/CANDSSASRec-Sep-08-2026_15-51-49.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,all,,256,-0.2409768873008805,-0.2647294578758127,50,,0.9499243497848511,2.064935535361877,,,0.9492374658584595,CANDSSASRec,12042,1.0102691054344177,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/SASRec-Sep-08-2026_15-51-51.pth,2025,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/CANDSSASRec-Sep-08-2026_15-51-49.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,head,,256,-0.2409768873008805,-0.2647294578758127,50,,0.934859573841095,2.942160046479553,,,0.9333704710006714,CANDSSASRec,4014,0.9931378245353699,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/SASRec-Sep-08-2026_15-51-51.pth,2025,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/CANDSSASRec-Sep-08-2026_15-51-49.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,mid,,256,-0.2409768873008805,-0.2647294578758127,50,,0.9528261423110962,1.8980748158611112,,,0.9521042108535767,CANDSSASRec,4014,1.0065334796905518,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/SASRec-Sep-08-2026_15-51-51.pth,2025,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/CANDSSASRec-Sep-08-2026_15-51-49.pth,,,,,,,,,,,,,,,,,,,,,,,Beauty,,,,,,,,,,,,,tail,,256,-0.2409768873008805,-0.2647294578758127,50,,0.9620875120162964,1.3545717437449654,,,0.9618363380432129,CANDSSASRec,4014,1.0235180020332337,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/SASRec-Sep-08-2026_15-51-51.pth,2025,10.0
within_model_counterfactual,0.014577650465071201,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/CANDSSASRec-Sep-08-2026_15-51-49.pth,2949.6244242722355,1384.0,-0.0019379174499756305,-0.0017398176165006746,-0.0015766461958807154,-0.0030589139982645855,-0.0021955696729544366,-0.0008943343916290314,0.00035773375665160145,0.0006707507937217666,-0.0043375217994007925,-0.002414702857398393,0.03714156512325655,0.06557196047711608,0.04561834615497371,0.028356412087631462,0.05626442824483018,0.07481107185976836,0.2197379600232527,0.10857219514376425,0.04753387291508295,0.1622769753610875,Beauty,2975.9880606358715,1394.0,0.03907948257323218,0.06731177809361676,0.04719499235085443,0.03141532608589605,0.05845999791778462,0.07570540625139739,0.21938022626660109,0.10790144435004248,0.051871394714483744,0.1646916782184859,all,0.6410141587257385,256,,,50,0.9904658198356628,,,26.816448211669922,-0.39008083939552307,,SASRec,22363,,0.0090327775105834,0.012341815046966076,0.016232168301939964,0.01574028469622135,0.008451459929347038,0.014667084440588951,0.013236149214208126,0.015874436125159264,0.015069534070789814,0.012788982130587101,0.017081787809729576,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/SASRec-Sep-08-2026_15-51-51.pth,2025,10.0
within_model_counterfactual,0.02471078932285309,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/CANDSSASRec-Sep-08-2026_15-51-49.pth,1638.0225859762336,427.0,0.0015533084884273227,0.004219928005065696,0.002958546443257992,-0.0010184029211909446,0.002729466866793581,0.007554891004957889,0.02101204060753914,0.013221059258676338,-0.00039348390650821574,0.011961910757850025,0.058299364214690605,0.10084884054171482,0.0715813636230501,0.04465934515880203,0.08779050234111559,0.11647123632643425,0.3313921460612261,0.1692767765798379,0.07405367120484772,0.25088533878964353,Beauty,1609.2524592744157,506.0,0.05674605572626328,0.09662891253664913,0.06862281717979211,0.045677748079992975,0.085061035474322,0.10891634532147636,0.31038010545368694,0.15605571732116155,0.07444715511135594,0.2389234280317935,head,0.6934760212898254,256,,,50,1.0742470026016235,,,26.800365447998047,-0.3277110755443573,,SASRec,12707,,0.01534587237983942,0.021562917158007622,0.028330842033028603,0.027465175837278366,0.014637601561844349,0.02573384717106819,0.014008027501404285,0.0073188007809221745,0.01424411777406931,0.015031085349619389,0.013771936297416687,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/SASRec-Sep-08-2026_15-51-51.pth,2025,10.0
within_model_counterfactual,0.002151565859094262,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/CANDSSASRec-Sep-08-2026_15-51-49.pth,3739.961271814487,2891.0,-0.006627073104704043,-0.00903165376495783,-0.007552670996313057,-0.004637224954744156,-0.008521650491384546,-0.014104709538608658,-0.025579727468324168,-0.01745158976810901,-0.008128137700215157,-0.02247191011235955,0.011345640232149594,0.024608319653427965,0.013987938322570889,0.009020394265478638,0.018701933902626224,0.02318909873296677,0.09442983504661726,0.03394692804207507,0.015778149653358834,0.057853215395649055,Beauty,3701.8854888835763,2902.0,0.017972713336853637,0.033639973418385795,0.021540609318883946,0.013657619220222794,0.02722358439401077,0.03729380827157543,0.12000956251494142,0.05139851781018408,0.02390628735357399,0.0803251255080086,mid,0.5940712690353394,256,,,50,0.9332757592201233,,,26.842832565307617,-0.4421653151512146,,SASRec,4183,,0.001434377278201282,0.00023906287970021367,0.000717188639100641,0.000717188639100641,0.00047812575940042734,0.00023906287970021367,0.01434377208352089,0.026296915486454964,0.018168779090046883,0.008606263436377048,0.022710973396897316,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/SASRec-Sep-08-2026_15-51-51.pth,2025,10.0
within_model_counterfactual,0.0005685048527084291,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/CANDSSASRec-Sep-08-2026_15-51-49.pth,5191.9857873791925,5022.0,-0.006699733200544646,-0.010375356986802288,-0.007818829970699673,-0.006834969838529975,-0.009122000391731026,-0.010801591813530416,-0.028804244836081114,-0.015160128861095318,-0.010991093424294105,-0.021224180405533442,0.00802122165704585,0.01553210806819931,0.009866807182540363,0.005479597379251066,0.012214763326870567,0.018192154633314382,0.05836649611521698,0.025582717453098352,0.010612090202766723,0.03771082054197461,Beauty,5387.320257722191,5335.0,0.014720954857590497,0.025907465055001598,0.017685637153240036,0.012314567217781042,0.021336763718601593,0.028993746446844798,0.08717074095129809,0.04074284631419367,0.02160318362706083,0.05893500094750805,tail,0.5550501942634583,256,,,50,0.8450101017951965,,,26.834835052490234,-0.48846375942230225,,SASRec,5277,,0.00018950161756947637,0.00018950161756947637,0.0,0.0,0.00018950161756947637,0.0,0.010991093702614307,0.028804244473576546,0.015160128474235535,0.011180595494806767,0.02122418023645878,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/SASRec-Sep-08-2026_15-51-51.pth,2025,10.0
within_model_counterfactual,0.023386843502521515,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/CANDSSASRec-Sep-08-2026_15-51-49.pth,2795.787595581988,1115.0,0.0053929618924099185,0.005409010063964895,0.005632397847223171,0.006548557723577663,0.00540321922418574,0.004069221481912091,0.003890354603586277,0.0049188391539596865,0.007691275768009653,0.0038009211644233765,0.04603643524538485,0.07826909088784519,0.056136695566169785,0.03611811677051011,0.069138950881177,0.08992532307829898,0.2518892814023163,0.130036220542861,0.05920493672584179,0.19550149801010597,Beauty,2798.715378079864,1124.0,0.04064347335297493,0.07286008082388029,0.050504297718946614,0.02956955904693245,0.06373573165699126,0.08585610159638689,0.24799892679873003,0.1251173813889013,0.051513660957832136,0.1917005768456826,all,0.715065062046051,256,,,50,1.0276602506637573,,,15.927841186523438,-0.5782807469367981,,CANDSSASRec,22363,,0.017841970548033714,0.012207664549350739,0.009256361052393913,0.012923131696879864,0.014756517484784126,0.00939051155000925,0.00813844334334135,0.005366006400436163,0.008004292845726013,0.007065241690725088,0.0055895899422466755,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Beauty/seed2025/SASRec-Sep-08-2026_15-51-51.pth,2025,10.0
