analysis,angular_win_rate_vs_dot_competitor,cands_checkpoint,cosine_mean_rank,cosine_median_rank,cosine_minus_dot_ndcg@10,cosine_minus_dot_ndcg@100,cosine_minus_dot_ndcg@20,cosine_minus_dot_ndcg@5,cosine_minus_dot_ndcg@50,cosine_minus_dot_recall@10,cosine_minus_dot_recall@100,cosine_minus_dot_recall@20,cosine_minus_dot_recall@5,cosine_minus_dot_recall@50,cosine_ndcg@10,cosine_ndcg@100,cosine_ndcg@20,cosine_ndcg@5,cosine_ndcg@50,cosine_recall@10,cosine_recall@100,cosine_recall@20,cosine_recall@5,cosine_recall@50,dataset,dot_mean_rank,dot_median_rank,dot_ndcg@10,dot_ndcg@100,dot_ndcg@20,dot_ndcg@5,dot_ndcg@50,dot_recall@10,dot_recall@100,dot_recall@20,dot_recall@5,dot_recall@50,group,head_competitor_rate,hidden_size,item_norm_pearson_logpop_all,item_norm_spearman_pop_all,max_item_list_length,mean_competitor_to_target_norm_ratio,mean_item_norm,mean_log1p_popularity,mean_seq_norm,mean_target_cos_minus_competitor_cos,median_item_norm,model,n,p90_item_norm,radial_displacement_rate,rank_recovery@10,rank_recovery@100,rank_recovery@20,rank_recovery@5,rank_recovery@50,rank_regression@10,rank_regression@100,rank_regression@20,rank_regression@5,rank_regression@50,sasrec_checkpoint,seed,temperature
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,,,,,,,,,,,,,,,,,,,,,,,Sports,,,,,,,,,,,,,all,,256,-0.8349096588523828,-0.8430308649132745,50,,0.9269453883171082,2.045609077865448,,,0.9260961413383484,SASRec,18229,1.081449317932129,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,,,,,,,,,,,,,,,,,,,,,,,Sports,,,,,,,,,,,,,head,,256,-0.8349096588523828,-0.8430308649132745,50,,0.8102116584777832,2.902729284607658,,,0.8076265454292297,SASRec,6077,0.9012064218521119,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,,,,,,,,,,,,,,,,,,,,,,,Sports,,,,,,,,,,,,,mid,,256,-0.8349096588523828,-0.8430308649132745,50,,0.9339751601219177,1.9016451229571552,,,0.9299449324607849,SASRec,6076,1.0174626111984253,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,,,,,,,,,,,,,,,,,,,,,,,Sports,,,,,,,,,,,,,tail,,256,-0.8349096588523828,-0.8430308649132745,50,,1.0366686582565308,1.3323117595063918,,,1.0291987657546997,SASRec,6076,1.1524266004562378,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,,,,,,,,,,,,,,,,,,,,,,,Sports,,,,,,,,,,,,,all,,256,-0.17569637159082402,-0.16255407647350525,50,,1.3502548933029175,2.045609077865448,,,1.3506969213485718,CANDSSASRec,18229,1.454258918762207,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,,,,,,,,,,,,,,,,,,,,,,,Sports,,,,,,,,,,,,,head,,256,-0.17569637159082402,-0.16255407647350525,50,,1.3313549757003784,2.902729284607658,,,1.3327773809432983,CANDSSASRec,6077,1.4366927385330202,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,,,,,,,,,,,,,,,,,,,,,,,Sports,,,,,,,,,,,,,mid,,256,-0.17569637159082402,-0.16255407647350525,50,,1.3588533401489258,1.9016451229571552,,,1.358254313468933,CANDSSASRec,6076,1.4559019804000854,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
item_norm_population,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,,,,,,,,,,,,,,,,,,,,,,,Sports,,,,,,,,,,,,,tail,,256,-0.17569637159082402,-0.16255407647350525,50,,1.360559105873108,1.3323117595063918,,,1.362354040145874,CANDSSASRec,6076,1.4680326581001282,,,,,,,,,,,,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
within_model_counterfactual,0.0035676162224262953,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,3891.2384965447495,1821.0,0.00023718525292441492,0.000787243865553254,0.0004218094777942716,5.109383208752594e-05,0.0005447921304055081,0.0003090061239395467,0.0032586100342715807,0.0010955671666947608,-0.00033709758975223464,0.0017416708803865283,0.02014539816563374,0.040811705858896576,0.02573468869669782,0.015141348738979467,0.033888832211319074,0.04300803415922243,0.1494185066576774,0.06520029215124445,0.02738917916736895,0.10660711275914377,Sports,3949.3472105174446,1824.5,0.019908212912709326,0.04002446199334332,0.025312879218903548,0.015090254906891941,0.033344040080913566,0.04269902803528288,0.1461598966234058,0.0641047249845497,0.027726276757121186,0.10486544187875724,all,0.6425922513008118,256,,,50,0.9854510426521301,,,22.9872989654541,-0.45194947719573975,,SASRec,35598,,0.0027248722035437822,0.00865217112004757,0.016377324238419533,0.010618573985993862,0.0061239395290613174,0.012837800197303295,0.00834316574037075,0.013118714094161987,0.009523007087409496,0.006461037322878838,0.011096129193902016,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
within_model_counterfactual,0.006002522073686123,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,2076.992484237074,606.0,0.003596566912126231,0.006036571304502414,0.004536318686159856,0.002829509311309087,0.005110260701003504,0.007011349306431269,0.019571248423707444,0.010844892812105919,0.004489281210592687,0.013820933165195448,0.03359645231202612,0.06644366153869226,0.04274396181713787,0.025275119097495996,0.05578503108236182,0.07162673392181589,0.24,0.10794451450189155,0.04564943253467844,0.1741235813366961,Sports,2037.24973518285,713.0,0.029999885399899888,0.060407090234189845,0.03820764313097801,0.02244560978618691,0.050674770381358314,0.06461538461538462,0.22042875157629255,0.09709962168978563,0.04116015132408575,0.16030264817150064,head,0.6782345771789551,256,,,50,1.08167564868927,,,22.953678131103516,-0.39162611961364746,,SASRec,19825,,0.0047414880245924,0.01513240858912468,0.02925598993897438,0.0188650693744421,0.01089533418416977,0.02269861288368702,0.008121059276163578,0.009684741497039795,0.00802017655223608,0.006406052969396114,0.008877679705619812,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
within_model_counterfactual,0.001018181792460382,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,4762.206981818182,3256.0,-0.004300587503502638,-0.006717996065592941,-0.005221554314843923,-0.0037153192438651754,-0.006156779198034548,-0.007854545454545454,-0.019781818181818178,-0.011636363636363636,-0.006109090909090909,-0.016436363636363634,0.005607098321205405,0.013150626895626388,0.007087127962946317,0.004214142601040894,0.009646491168997899,0.011927272727272727,0.052654545454545454,0.017745454545454547,0.0075636363636363635,0.030836363636363637,Sports,4689.3408,3245.0,0.009907685824708043,0.01986862296121933,0.01230868227779024,0.00792946184490607,0.015803270367032447,0.01978181818181818,0.07243636363636363,0.029381818181818183,0.013672727272727272,0.04727272727272727,mid,0.6154181957244873,256,,,50,0.927412211894989,,,23.015295028686523,-0.4964609742164612,,SASRec,6875,,0.0004363636253401637,0.001018181792460382,0.00029090908356010914,0.0004363636253401637,0.00029090908356010914,0.0005818181671202183,0.008872726932168007,0.020072726532816887,0.012072727084159851,0.006399999838322401,0.017018182203173637,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
within_model_counterfactual,0.00011786892719101161,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,6863.706742102781,5892.5,-0.003924101757746167,-0.005358851489255549,-0.004599099274875879,-0.0033867708699290176,-0.004666378023659967,-0.008722300801508723,-0.01603017444601603,-0.011315417256011316,-0.006954266855256954,-0.01166902404526167,0.001477771788781825,0.0053228377243039575,0.002355068417613717,0.001054958264990191,0.004021308470515437,0.003418198962753418,0.023455917020273456,0.006954266855256954,0.0021216407355021216,0.01544082979726544,Sports,7194.0083686940125,6234.0,0.005401873546527992,0.010681689213559506,0.006954167692489596,0.004441729134919209,0.008687686494175404,0.01214049976426214,0.03948609146628949,0.01826968411126827,0.009075907590759076,0.02710985384252711,tail,0.5846298933029175,256,,,50,0.8262354135513306,,,23.038175582885742,-0.5449079871177673,,SASRec,8484,,0.0,0.00011786892719101161,0.00011786892719101161,0.00011786892719101161,0.0,0.00035360679612495005,0.008840169757604599,0.016148043796420097,0.011433286592364311,0.00695426668971777,0.012022631242871284,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
within_model_counterfactual,0.009214000776410103,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,3804.430080341592,1556.0,0.0032759152131911842,0.0036884042473826067,0.003572690739228862,0.003016184518145986,0.0038514822709707283,0.004691274790718583,0.006095848081352884,0.005674476094162592,0.003932805213776057,0.006994774987358843,0.02687042413865356,0.0494577056578277,0.033217798356602546,0.020654619665867256,0.041847901799913205,0.05452553514242373,0.17068374627788077,0.0796673970447778,0.035254789594921065,0.1235181751783808,Sports,3810.6634361480983,1592.5,0.023594508925462377,0.04576930141044509,0.029645107617373684,0.01763843514772127,0.03799641952894248,0.04983426035170515,0.1645878981965279,0.0739929209506152,0.03132198438114501,0.11652340019102196,all,0.7533850073814392,256,,,50,1.0314302444458008,,,15.906673431396484,-0.5774958729743958,,CANDSSASRec,35598,,0.006657677236944437,0.010421933606266975,0.013764818198978901,0.011573683470487595,0.008792628534138203,0.013652452267706394,0.005730659235268831,0.00766897015273571,0.005899207666516304,0.0048598237335681915,0.006657677236944437,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
within_model_counterfactual,0.015939470380544662,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,2152.365447667087,602.0,0.005924554834993802,0.006579535110130166,0.006322977601776254,0.005308527365630859,0.006795756228509163,0.009029003783102146,0.011349306431273631,0.010340479192938207,0.007162673392181594,0.012610340479192933,0.04268664371921036,0.07533017644638766,0.05238572425995606,0.03308152844102933,0.06482250524902167,0.08569987389659521,0.2523581336696091,0.12413619167717528,0.055889029003783106,0.18723833543505675,Sports,2169.467288776797,636.0,0.03676208888421656,0.0687506413362575,0.046062746658179804,0.02777300107539847,0.058026749020512504,0.07667087011349306,0.24100882723833544,0.11379571248423707,0.04872635561160151,0.1746279949558638,head,0.7766960859298706,256,,,50,1.045422911643982,,,15.949662208557129,-0.49862703680992126,,CANDSSASRec,19825,,0.011399747803807259,0.017402268946170807,0.02179066836833954,0.01921815797686577,0.014577553607523441,0.021235812455415726,0.008373266085982323,0.010441361926496029,0.008877679705619812,0.007414880208671093,0.008625472895801067,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
within_model_counterfactual,0.0015999999595806003,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,4324.593454545455,2679.0,-0.00020599777677940412,-0.00011199647131211743,-1.35655100870994e-05,-0.00017267887057120443,0.000401524177173488,-0.001309090909090909,-0.0014545454545454584,-0.0007272727272727222,-0.001163636363636365,0.0016000000000000042,0.011373018649050926,0.024906728476658802,0.01423538007445777,0.008480841757210996,0.01981767504046175,0.024,0.09541818181818182,0.0352,0.015127272727272727,0.06385454545454546,Sports,4317.041309090909,2664.0,0.01157901642583033,0.02501872494797092,0.01424894558454487,0.0086535206277822,0.01941615086328826,0.02530909090909091,0.09687272727272728,0.035927272727272724,0.016290909090909092,0.06225454545454545,mid,0.7389090657234192,256,,,50,1.011839747428894,,,15.873174667358398,-0.6256681680679321,,CANDSSASRec,6875,,0.0014545454178005457,0.0026181817520409822,0.004945454653352499,0.002036363584920764,0.0021818182431161404,0.006690909154713154,0.003927272744476795,0.006399999838322401,0.0027636364102363586,0.003345454577356577,0.005090909078717232,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
within_model_counterfactual,0.00011786892719101161,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/CANDSSASRec-Sep-08-2026_11-52-41.pth,6711.2748703441775,5519.0,6.812410075269452e-05,0.00019218606556650059,0.000226411699870783,0.0003908237492345609,-4.49410733434092e-05,-0.0003536067892503537,0.00023573785950023463,0.00023573785950023463,0.0007072135785007073,-0.0014144271570014147,0.0037813700544812416,0.011308451164625833,0.0054304531391809905,0.0024889276804939274,0.008056214734592325,0.009075907590759076,0.04915134370579915,0.015676567656765675,0.005068363979255069,0.028995756718528994,Sports,6693.359028760019,5537.0,0.003713245953728547,0.011116265099059332,0.0052040414393102075,0.0020981039312593665,0.008101155807935734,0.00942951438000943,0.048915605846298914,0.01544082979726544,0.004361150400754361,0.03041018387553041,tail,0.7133427858352661,256,,,50,1.0180320739746094,,,15.83902645111084,-0.7066763639450073,,CANDSSASRec,8484,,0.00011786892719101161,0.0009429514175280929,0.0028288543689996004,0.0020037717185914516,0.0010608204174786806,0.002239509718492627,0.0012965581845492125,0.002593116369098425,0.0017680339515209198,0.00035360679612495005,0.0036539367865771055,/home/ssh_user/code/25-HuangQiuyu/CaNDSRec/ckpt/www27_matched_seed_grid/Sports/seed2023/SASRec-Sep-08-2026_11-52-45.pth,2023,10.0
